종로구 혜화동,일반 슈퍼마켓,레몬마트,어묵,[사조대림]대림선어묵부산어묵 마당놀이,1200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,맛살,[사조대림]게맛살 큰잔치,2000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,참치 캔,[동원F&B]동원 참치 라이트 스탠다드,2400 
종로구 혜화동,일반 슈퍼마켓,레몬마트,햄,[롯데푸드]롯데 라퀴진 슬라이스햄,4050 
종로구 혜화동,일반 슈퍼마켓,레몬마트,계란,[기타]일반란,5980 
종로구 혜화동,일반 슈퍼마켓,레몬마트,오렌지주스,[코카콜라]미닛메이드 홈스타일(오리지널) 오렌지100,4350 
종로구 혜화동,일반 슈퍼마켓,레몬마트,오렌지주스,[롯데칠성음료]델몬트 오렌지 100,3800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,콜라,[코카콜라]코카콜라,3400 
종로구 혜화동,일반 슈퍼마켓,레몬마트,콜라,[롯데칠성음료]펩시콜라,2800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,사이다,[롯데칠성음료]칠성사이다,3200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,커피,[동서식품]맥심 모카골드 믹스,18000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,커피,[남양유업]프렌치카페 카페믹스,18000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,우유,[서울우유]서울우유,2900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,맥주,[OB맥주]Cass 후레쉬,1800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,맥주,[하이트진로]Hite,1750 
종로구 혜화동,일반 슈퍼마켓,레몬마트,소주,[하이트진로]참이슬 후레쉬,1550 
종로구 혜화동,일반 슈퍼마켓,레몬마트,소주,[롯데칠성음료]처음처럼 부드러운,1550 
종로구 혜화동,일반 슈퍼마켓,레몬마트,생수,[광동제약]제주 삼다수,1200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,생수,[롯데칠성음료]아이시스 8.0,1200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,기저귀,[유한킴벌리]하기스 매직팬티 컴포트 기저귀 4단계(남아용 또는 여아용),24000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,두루마리화장지,[유한킴벌리]크리넥스 데코&소프트 3겹,24000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,두루마리화장지,[깨끗한나라]깨끗한나라 화장지 순수프리미엄 3겹,18500 
종로구 혜화동,일반 슈퍼마켓,레몬마트,생리대,[유한킴벌리]화이트 시크릿홀 울트라 슬림 날개 중형,5700 
